zip,lat,lon,city,state,precision
02322,42.12605,-71.04822,Avon,MA,coarse
02324,41.97374,-70.97656,Bridgewater,MA,coarse
02325,41.98725,-70.97279,Bridgewater,MA,coarse
02327,42.04071,-70.82725,Bryantville,MA,coarse
02330,41.89624,-70.75969,Carver,MA,coarse
02331,41.97047,-70.70136,Duxbury,MA,coarse
02332,42.05298,-70.71081,Duxbury,MA,coarse
02333,42.02285,-70.93106,East Bridgewater,MA,coarse
02334,42.02353,-71.13240,Easton,MA,coarse
02337,42.02222,-70.93159,Elmwood,MA,coarse
02338,41.98835,-70.86058,Halifax,MA,coarse
02339,42.12353,-70.85105,Hanover,MA,coarse
02340,42.12353,-70.85105,Hanover,MA,coarse
02341,42.05570,-70.87594,Hanson,MA,coarse
02343,42.14442,-71.00289,Holbrook,MA,coarse
02344,41.97047,-70.70136,Middleboro,MA,coarse
02345,41.88820,-70.58103,Manomet,MA,coarse
02346,41.91505,-70.88204,Middleboro,MA,coarse
02347,41.84376,-70.95998,Lakeville,MA,coarse
02348,41.97047,-70.70136,Middleboro,MA,coarse
02349,41.97047,-70.70136,Middleboro,MA,coarse
02350,42.01852,-70.84749,Monponsett,MA,coarse
02351,42.11749,-70.95989,Abington,MA,coarse
02355,41.91692,-70.80133,North Carver,MA,coarse
02356,42.05341,-71.12033,North Easton,MA,coarse
02357,42.06450,-71.08709,North Easton,MA,coarse
02358,41.95351,-70.71311,North Pembroke,MA,coarse
02359,42.06570,-70.80078,Pembroke,MA,coarse
02360,41.88621,-70.63872,Plymouth,MA,coarse
02361,41.97047,-70.70136,Plymouth,MA,coarse
02362,41.97047,-70.70136,Plymouth,MA,coarse
02364,41.97940,-70.74481,Kingston,MA,coarse
02366,41.85009,-70.70443,South Carver,MA,coarse
02367,41.96914,-70.81230,Plympton,MA,coarse
02368,42.17147,-71.05560,Randolph,MA,coarse
02370,41.95420,-70.88510,Rockland,MA,coarse
02375,42.02320,-71.11109,South Easton,MA,coarse
02379,42.02165,-71.02359,West Bridgewater,MA,coarse
02381,41.93160,-70.56105,White Horse Beach,MA,coarse
02382,42.07850,-70.94084,Whitman,MA,coarse
02420,42.45631,-71.21665,Lexington,MA,coarse
02421,42.44257,-71.22645,Lexington,MA,coarse
02445,42.31810,-71.14370,Brookline,MA,coarse
02446,42.34310,-71.12305,Brookline,MA,coarse
02447,42.18005,-71.08923,Brookline Village,MA,coarse
02451,42.39859,-71.24505,Waltham,MA,coarse
02452,42.39432,-71.21805,Waltham,MA,coarse
02453,42.36540,-71.23165,Waltham,MA,coarse
02454,42.35672,-71.25048,Waltham,MA,coarse
02455,42.35000,-71.06000,North Waltham,MA,coarse
02456,42.44640,-71.45941,New Town,MA,coarse
02457,42.18005,-71.08923,Babson Park,MA,coarse
02458,42.38510,-71.20840,Newton,MA,coarse
02459,42.33415,-71.18330,Newton Center,MA,coarse
02460,42.37430,-71.18237,Newtonville,MA,coarse
02461,42.36120,-71.20535,Newton Highlands,MA,coarse
02462,42.34950,-71.20970,Newton Lower Falls,MA,coarse
02464,42.36599,-71.22185,Newton Upper Falls,MA,coarse
02465,42.37815,-71.21320,West Newton,MA,coarse
02466,42.34670,-71.22496,Auburndale,MA,coarse
02467,42.35756,-71.21165,Chestnut Hill,MA,coarse
02468,42.32715,-71.23153,Waban,MA,coarse
02471,42.44640,-71.45941,Watertown,MA,coarse
02472,42.36310,-71.20140,Watertown,MA,coarse
02474,42.41759,-71.15970,Arlington,MA,coarse
02475,42.44640,-71.45941,Arlington Heights,MA,coarse
02476,42.37915,-71.18430,Arlington,MA,coarse
02477,42.44640,-71.45941,Watertown,MA,coarse
02478,42.41280,-71.20440,Belmont,MA,coarse
02479,42.44640,-71.45941,Waverley,MA,coarse
02481,42.31060,-71.27465,Wellesley Hills,MA,coarse
02482,42.29455,-71.29920,Wellesley,MA,coarse
02492,42.27980,-71.25006,Needham,MA,coarse
02493,42.37593,-71.22721,Weston,MA,coarse
02494,42.30015,-71.26315,Needham Heights,MA,coarse
02495,42.44640,-71.45941,Nonantum,MA,coarse
02532,41.74551,-70.59047,Buzzards Bay,MA,coarse
02534,41.66937,-70.62337,Cataumet,MA,coarse
02535,41.37903,-70.67308,Chilmark,MA,coarse
02536,41.66251,-70.56284,East Falmouth,MA,coarse
02537,41.72832,-70.43998,East Sandwich,MA,coarse
02538,41.77544,-70.66056,East Wareham,MA,coarse
02539,41.40118,-70.55205,Edgartown,MA,coarse
02540,41.61420,-70.49326,Falmouth,MA,coarse
02541,41.79931,-70.30866,Falmouth,MA,coarse
02542,41.65308,-70.55373,Buzzards Bay,MA,coarse
02543,41.59381,-70.64644,Woods Hole,MA,coarse
02552,41.37984,-70.64309,Menemsha,MA,coarse
02553,41.67336,-70.60805,Monument Beach,MA,coarse
02554,41.28765,-70.08665,Nantucket,MA,coarse
02556,41.65297,-70.37547,North Falmouth,MA,coarse
02557,41.41738,-70.56003,Oak Bluffs,MA,coarse
02558,41.74756,-70.65816,Onset,MA,coarse
02559,41.69477,-70.62277,Pocasset,MA,coarse
02561,41.77025,-70.53366,Sagamore,MA,coarse
02562,41.79326,-70.51958,Sagamore Beach,MA,coarse
02563,41.71129,-70.47748,Sandwich,MA,coarse
02564,41.27395,-70.01555,Siasconset,MA,coarse
02565,41.79931,-70.30866,Silver Beach,MA,coarse
02568,41.41595,-70.59524,Vineyard Haven,MA,coarse
02571,41.76022,-70.69466,Wareham,MA,coarse
02573,41.37984,-70.64309,West Chop,MA,coarse
02574,41.60395,-70.63819,West Falmouth,MA,coarse
02575,41.42125,-70.64281,West Tisbury,MA,coarse
02576,41.76986,-70.74969,West Wareham,MA,coarse
02584,41.27779,-70.04602,Nantucket,MA,coarse
02601,41.82981,-70.13883,Hyannis,MA,coarse
02630,41.69731,-70.30139,Barnstable,MA,coarse
02631,41.85300,-70.04446,Brewster,MA,coarse
02632,41.79631,-70.17513,Centerville,MA,coarse
02633,41.85956,-70.04680,Chatham,MA,coarse
02634,41.79931,-70.30866,Centerville,MA,coarse
02635,41.62434,-70.43638,Cotuit,MA,coarse
02636,41.79931,-70.30866,Centerville,MA,coarse
02637,41.70144,-70.27721,Cummaquid,MA,coarse
02638,41.72572,-70.08914,Dennis,MA,coarse
02639,41.75075,-70.07184,Dennis Port,MA,coarse
02641,41.73471,-70.20467,East Dennis,MA,coarse
02642,41.85061,-70.02065,Eastham,MA,coarse
02643,41.78431,-69.96203,East Orleans,MA,coarse
02644,41.79003,-70.26863,Forestdale,MA,coarse
02645,41.83558,-70.04336,Harwich,MA,coarse
02646,41.84572,-70.05354,Harwich Port,MA,coarse
02647,41.63500,-70.30634,Hyannis Port,MA,coarse
02648,41.81303,-70.24667,Marstons Mills,MA,coarse
02649,41.78834,-70.25354,Mashpee,MA,coarse
02650,41.73497,-70.02907,North Chatham,MA,coarse
02651,41.82426,-69.98176,North Eastham,MA,coarse
02652,41.93106,-70.28358,North Truro,MA,coarse
02653,41.85293,-70.01539,Orleans,MA,coarse
02655,41.81018,-70.19127,Osterville,MA,coarse
02657,41.88878,-70.09106,Provincetown,MA,coarse
02659,41.84893,-70.03019,South Chatham,MA,coarse
02660,41.80038,-70.08924,South Dennis,MA,coarse
02661,41.68621,-70.03286,South Harwich,MA,coarse
02662,41.75669,-69.98412,South Orleans,MA,coarse
02663,41.80053,-70.07678,South Wellfleet,MA,coarse
02664,41.82412,-70.08426,South Yarmouth,MA,coarse
02666,41.98738,-70.04716,Truro,MA,coarse
02667,41.82131,-70.02281,Wellfleet,MA,coarse
02668,41.79055,-70.20172,West Barnstable,MA,coarse
02669,41.69872,-70.00494,West Chatham,MA,coarse
02670,41.71086,-70.07219,West Dennis,MA,coarse
02671,41.84672,-70.03828,West Harwich,MA,coarse
02672,41.63564,-70.32331,West Hyannisport,MA,coarse
02673,41.77611,-70.15051,West Yarmouth,MA,coarse
02675,41.71627,-70.13588,Yarmouth Port,MA,coarse
02702,41.78299,-71.01733,Assonet,MA,coarse
02703,41.93898,-71.30230,Attleboro,MA,coarse
02712,41.75621,-71.06706,Chartley,MA,coarse
02713,41.42178,-70.93131,Cuttyhunk,MA,coarse
02714,41.75621,-71.06706,Dartmouth,MA,coarse
02715,41.81766,-71.15179,Dighton,MA,coarse
02717,41.74736,-70.97895,East Freetown,MA,coarse
02718,41.87141,-71.01315,East Taunton,MA,coarse
02719,41.63167,-70.87005,Fairhaven,MA,coarse
02720,41.81977,-71.16597,Fall River,MA,coarse
02721,41.67889,-71.15365,Fall River,MA,coarse
02722,41.75621,-71.06706,Fall River,MA,coarse
02723,41.69380,-71.13309,Fall River,MA,coarse
02724,41.68420,-71.17514,Fall River,MA,coarse
02725,41.72385,-71.17399,Somerset,MA,coarse
02726,41.75795,-71.15364,Somerset,MA,coarse
02738,41.73674,-70.75401,Marion,MA,coarse
02739,41.66498,-70.81086,Mattapoisett,MA,coarse
02740,41.63342,-70.95104,New Bedford,MA,coarse
02741,41.75621,-71.06706,New Bedford,MA,coarse
02742,41.61956,-70.95635,New Bedford,MA,coarse
02743,41.71189,-70.90829,Acushnet,MA,coarse
02744,41.60935,-70.91618,New Bedford,MA,coarse
02745,41.70870,-70.94688,New Bedford,MA,coarse
02746,41.66570,-70.94302,New Bedford,MA,coarse
02747,41.63926,-71.00758,North Dartmouth,MA,coarse
02748,41.56646,-70.98425,South Dartmouth,MA,coarse
02760,41.96438,-71.32645,North Attleboro,MA,coarse
02761,41.75621,-71.06706,North Attleboro,MA,coarse
02762,42.01355,-71.33440,Plainville,MA,coarse
02763,41.97258,-71.30823,Attleboro Falls,MA,coarse
02764,41.84779,-71.15580,North Dighton,MA,coarse
02766,41.95915,-71.18039,Norton,MA,coarse
02767,41.93670,-71.04894,Raynham,MA,coarse
02768,41.75621,-71.06706,Raynham Center,MA,coarse
02769,41.85299,-71.24306,Rehoboth,MA,coarse
02770,41.75181,-70.84604,Rochester,MA,coarse
02771,41.84010,-71.31900,Seekonk,MA,coarse
02777,41.76663,-71.23444,Swansea,MA,coarse
02779,41.82825,-71.06413,Berkley,MA,coarse
02780,41.85885,-71.09283,Taunton,MA,coarse
02783,41.75621,-71.06706,Taunton,MA,coarse
02790,41.61547,-71.07964,Westport,MA,coarse
02791,41.51910,-71.08514,Westport Point,MA,coarse
02801,41.53013,-71.28407,Adamsville,RI,coarse
02802,41.95410,-71.46205,Albion,RI,coarse
02804,41.32236,-71.67925,Ashaway,RI,coarse
02806,41.74250,-71.32040,Barrington,RI,coarse
02807,41.18889,-71.57770,Block Island,RI,coarse
02808,41.40378,-71.76166,Bradford,RI,coarse
02809,41.67838,-71.27040,Bristol,RI,coarse
02812,41.46915,-71.67509,Carolina,RI,coarse
02813,41.39508,-71.66542,Charlestown,RI,coarse
02814,41.88897,-71.68877,Chepachet,RI,coarse
02815,41.77052,-71.65585,Clayville,RI,coarse
02816,41.69425,-71.63679,Coventry,RI,coarse
02817,41.63117,-71.66716,West Greenwich,RI,coarse
02818,41.64335,-71.47800,East Greenwich,RI,coarse
02822,41.54690,-71.65026,Exeter,RI,coarse
02823,41.73120,-71.54676,Fiskeville,RI,coarse
02824,42.00025,-71.56306,Forestdale,RI,coarse
02825,41.79057,-71.70644,Foster,RI,coarse
02826,41.98242,-71.60085,Glendale,RI,coarse
02827,41.69168,-71.72747,Greene,RI,coarse
02828,41.87930,-71.55168,Greenville,RI,coarse
02829,41.87930,-71.58936,Harmony,RI,coarse
02830,41.97239,-71.64850,Harrisville,RI,coarse
02831,41.75359,-71.57775,Hope,RI,coarse
02832,41.50963,-71.73387,Hope Valley,RI,coarse
02833,41.47512,-71.77262,Hopkinton,RI,coarse
02835,41.51412,-71.37725,Jamestown,RI,coarse
02836,41.44743,-71.62043,Kenyon,RI,coarse
02837,41.51026,-71.16634,Little Compton,RI,coarse
02838,41.96785,-71.47560,Manville,RI,coarse
02839,41.94172,-71.63758,Mapleville,RI,coarse
02840,41.48755,-71.32708,Newport,RI,coarse
02841,41.49898,-71.29900,Newport,RI,coarse
02842,41.51976,-71.27310,Middletown,RI,coarse
02852,41.58685,-71.46480,North Kingstown,RI,coarse
02854,41.37532,-71.64393,North Kingstown,RI,coarse
02857,41.83883,-71.65501,North Scituate,RI,coarse
02858,41.96230,-71.64754,Oakland,RI,coarse
02859,41.96415,-71.72332,Pascoag,RI,coarse
02860,41.87515,-71.39273,Pawtucket,RI,coarse
02861,41.87825,-71.36990,Pawtucket,RI,coarse
02862,41.86125,-71.36910,Pawtucket,RI,coarse
02863,41.88985,-71.39419,Central Falls,RI,coarse
02864,41.94950,-71.43269,Cumberland,RI,coarse
02865,41.92530,-71.49335,Lincoln,RI,coarse
02871,41.58523,-71.26420,Portsmouth,RI,coarse
02872,41.70712,-71.28683,Prudence Island,RI,coarse
02873,41.51992,-71.77402,Rockville,RI,coarse
02874,41.47847,-71.47175,Saunderstown,RI,coarse
02875,41.45604,-71.63547,Shannock,RI,coarse
02876,41.99840,-71.57631,Slatersville,RI,coarse
02877,41.52890,-71.52985,Slocum,RI,coarse
02878,41.61018,-71.17518,Tiverton,RI,coarse
02879,41.44365,-71.53420,Wakefield,RI,coarse
02880,41.37532,-71.64393,Wakefield,RI,coarse
02881,41.48290,-71.52432,Kingston,RI,coarse
02882,41.37718,-71.49779,Narragansett,RI,coarse
02883,41.37532,-71.64393,Peace Dale,RI,coarse
02885,41.72745,-71.25749,Warren,RI,coarse
02886,41.70247,-71.47902,Warwick,RI,coarse
02887,41.68245,-71.55773,Warwick,RI,coarse
02888,41.74730,-71.41109,Warwick,RI,coarse
02889,41.68918,-71.49605,Warwick,RI,coarse
02891,41.28449,-71.71071,Westerly,RI,coarse
02892,41.50576,-71.62114,West Kingston,RI,coarse
02893,41.69682,-71.50730,West Warwick,RI,coarse
02894,41.45005,-71.70742,Wood River Junction,RI,coarse
02895,41.98460,-71.51939,Woonsocket,RI,coarse
02896,41.93435,-71.54051,North Smithfield,RI,coarse
02898,41.50409,-71.66295,Wyoming,RI,coarse
02901,41.82275,-71.41445,Providence,RI,coarse
02902,41.81835,-71.42485,Providence,RI,coarse
02903,41.81946,-71.41150,Providence,RI,coarse
02904,41.85414,-71.43775,Providence,RI,coarse
02905,41.80380,-71.42255,Providence,RI,coarse
02906,41.83740,-71.39472,Providence,RI,coarse
02907,41.79707,-71.42550,Providence,RI,coarse
02908,41.83740,-71.43990,Providence,RI,coarse
02909,41.82060,-71.44430,Providence,RI,coarse
02910,41.79170,-71.43525,Cranston,RI,coarse
02911,41.83875,-71.44920,North Providence,RI,coarse
02912,41.82674,-71.39770,Providence,RI,coarse
02914,41.81343,-71.36335,East Providence,RI,coarse
02915,41.77430,-71.34970,Riverside,RI,coarse
02916,41.84273,-71.35580,Rumford,RI,coarse
02917,41.85390,-71.49780,Smithfield,RI,coarse
02918,41.84150,-71.44035,Providence,RI,coarse
02919,41.87093,-71.49760,Johnston,RI,coarse
02920,41.76930,-71.47135,Cranston,RI,coarse
02921,41.76675,-71.47670,Cranston,RI,coarse
02940,41.87177,-71.55852,Providence,RI,coarse
03031,42.87474,-71.62937,Amherst,NH,coarse
03032,42.98915,-71.34358,Auburn,NH,coarse
03033,42.84727,-71.76744,Brookline,NH,coarse
03034,43.05928,-71.30544,Candia,NH,coarse
03036,42.96161,-71.25102,Chester,NH,coarse
03037,42.98750,-71.25272,Deerfield,NH,coarse
03038,42.95083,-71.19717,Derry,NH,coarse
03040,43.00590,-71.01320,East Candia,NH,coarse
03041,43.00590,-71.01320,East Derry,NH,coarse
03042,43.04760,-71.08441,Epping,NH,coarse
03043,42.91623,-71.81651,Francestown,NH,coarse
03044,42.99220,-71.12704,Fremont,NH,coarse
03045,42.94671,-71.68763,Goffstown,NH,coarse
03046,43.10000,-71.60000,Dunbarton,NH,coarse
03047,42.92935,-71.85909,Greenfield,NH,coarse
03048,42.87512,-71.71755,Greenville,NH,coarse
03049,42.85954,-71.58131,Hollis,NH,coarse
03051,42.76643,-71.61887,Hudson,NH,coarse
03052,42.88679,-71.48533,Litchfield,NH,coarse
03053,42.87120,-71.38778,Londonderry,NH,coarse
03054,42.92493,-71.66751,Merrimack,NH,coarse
03055,42.84879,-71.74388,Milford,NH,coarse
03057,42.85046,-71.72704,Mont Vernon,NH,coarse
03060,42.77154,-71.62634,Nashua,NH,coarse
03061,42.95212,-71.65394,Nashua,NH,coarse
03062,42.86012,-71.49976,Nashua,NH,coarse
03063,42.77443,-71.51111,Nashua,NH,coarse
03064,42.77424,-71.62861,Nashua,NH,coarse
03070,42.90350,-71.77589,New Boston,NH,coarse
03071,42.76295,-71.84516,New Ipswich,NH,coarse
03073,43.00590,-71.01320,North Salem,NH,coarse
03076,42.74065,-71.31871,Pelham,NH,coarse
03077,43.05932,-71.20452,Raymond,NH,coarse
03079,42.87204,-71.19620,Salem,NH,coarse
03082,42.90203,-71.77395,Lyndeborough,NH,coarse
03084,42.82227,-71.86098,Temple,NH,coarse
03086,42.89402,-71.73015,Wilton,NH,coarse
03087,42.89221,-71.23401,Windham,NH,coarse
03101,42.98848,-71.46211,Manchester,NH,coarse
03102,43.00788,-71.49456,Manchester,NH,coarse
03103,42.94246,-71.46376,Manchester,NH,coarse
03104,42.89752,-71.37221,Manchester,NH,coarse
03105,42.95212,-71.65394,Manchester,NH,coarse
03106,43.06510,-71.44362,Hooksett,NH,coarse
03107,42.95212,-71.65394,Manchester,NH,coarse
03108,42.95212,-71.65394,Manchester,NH,coarse
03109,42.97008,-71.40528,Manchester,NH,coarse
03110,42.93743,-71.53552,Bedford,NH,coarse
03111,42.95212,-71.65394,Manchester,NH,coarse
03215,43.93022,-71.53407,Waterville Valley,NH,coarse
03216,43.44701,-71.68409,Andover,NH,coarse
03217,43.71563,-71.63990,Ashland,NH,coarse
03218,43.41737,-71.37319,Barnstead,NH,coarse
03220,43.45555,-71.40709,Belmont,NH,coarse
03221,43.28096,-71.79249,Bradford,NH,coarse
03222,43.70781,-71.72158,Bristol,NH,coarse
03223,43.84180,-71.66522,Campton,NH,coarse
03224,43.37828,-71.60423,Canterbury,NH,coarse
03225,43.38665,-71.29298,Center Barnstead,NH,coarse
03226,43.69387,-71.46621,Center Harbor,NH,coarse
03227,43.69481,-71.32395,Center Sandwich,NH,coarse
03229,43.30131,-71.81294,Contoocook,NH,coarse
03230,43.51479,-71.88209,Danbury,NH,coarse
03231,43.46617,-71.73652,East Andover,NH,coarse
03232,43.96754,-71.84088,East Hebron,NH,coarse
03233,43.42271,-71.94479,Elkins,NH,coarse
03234,43.34074,-71.66971,Epsom,NH,coarse
03235,43.37430,-71.68002,Franklin,NH,coarse
03237,43.41406,-71.38421,Gilmanton,NH,coarse
03238,43.96754,-71.84088,Glencliff,NH,coarse
03240,43.96754,-71.84088,Grafton,NH,coarse
03241,43.71827,-71.88948,Hebron,NH,coarse
03242,43.18015,-71.81959,Henniker,NH,coarse
03243,43.44347,-71.76263,Hill,NH,coarse
03244,43.12295,-71.91429,Hillsboro,NH,coarse
03245,43.73783,-71.60441,Holderness,NH,coarse
03246,43.53546,-71.42700,Laconia,NH,coarse
03247,43.58897,-71.44545,Laconia,NH,coarse
03249,43.55000,-71.39000,Gilford,NH,coarse
03251,44.04918,-71.65350,Lincoln,NH,coarse
03252,43.46856,-71.53714,Lochmere,NH,coarse
03253,43.59224,-71.51748,Meredith,NH,coarse
03254,43.72823,-71.33525,Moultonborough,NH,coarse
03255,43.32172,-72.01184,Newbury,NH,coarse
03256,43.60329,-71.63467,New Hampton,NH,coarse
03257,43.30166,-71.73364,New London,NH,coarse
03258,43.25000,-71.39000,Chichester,NH,coarse
03259,43.85971,-71.37719,North Sandwich,NH,coarse
03260,43.36534,-71.93406,North Sutton,NH,coarse
03261,43.20868,-71.20257,Northwood,NH,coarse
03262,44.03539,-71.68633,North Woodstock,NH,coarse
03263,43.29783,-71.34371,Pittsfield,NH,coarse
03264,43.71092,-71.69402,Plymouth,NH,coarse
03266,43.75247,-71.78843,Rumney,NH,coarse
03268,43.36176,-71.55882,Salisbury,NH,coarse
03269,43.50178,-71.51425,Sanbornton,NH,coarse
03272,43.31028,-71.66293,South Newbury,NH,coarse
03273,43.30421,-71.92887,South Sutton,NH,coarse
03274,43.96754,-71.84088,Stinson Lake,NH,coarse
03275,43.28638,-71.59905,Suncook,NH,coarse
03276,43.53606,-71.49166,Tilton,NH,coarse
03278,43.31086,-71.84230,Warner,NH,coarse
03279,43.96754,-71.84088,Warren,NH,coarse
03280,43.17229,-72.10069,Washington,NH,coarse
03281,43.08418,-71.76258,Weare,NH,coarse
03282,43.96754,-71.84088,Wentworth,NH,coarse
03284,43.49381,-72.04702,Springfield,NH,coarse
03287,43.44853,-71.91583,Wilmot,NH,coarse
03289,43.49637,-71.51973,Winnisquam,NH,coarse
03290,43.12483,-71.12588,Nottingham,NH,coarse
03291,43.18225,-71.13955,West Nottingham,NH,coarse
03293,43.96754,-71.84088,Woodstock,NH,coarse
03298,43.52487,-71.44584,Tilton,NH,coarse
03299,43.52487,-71.44584,Tilton,NH,coarse
03301,43.23031,-71.53610,Concord,NH,coarse
03302,43.31028,-71.66293,Concord,NH,coarse
03303,43.28165,-71.65952,Concord,NH,coarse
03304,43.12826,-71.54460,Bow,NH,coarse
03305,43.21340,-71.51715,Concord,NH,coarse
03307,43.31934,-71.46701,Loudon,NH,coarse
03431,42.90366,-72.24805,Keene,NH,coarse
03435,42.94710,-72.24303,Keene,NH,coarse
03440,43.04454,-71.97135,Antrim,NH,coarse
03441,42.77727,-72.44411,Ashuelot,NH,coarse
03442,43.00294,-71.90803,Bennington,NH,coarse
03443,42.88395,-72.45481,Chesterfield,NH,coarse
03444,42.88912,-72.01899,Dublin,NH,coarse
03445,42.99822,-72.20190,Sullivan,NH,coarse
03446,42.84108,-72.33015,Swanzey,NH,coarse
03447,42.88177,-72.24803,Fitzwilliam,NH,coarse
03448,42.93679,-72.21095,Gilsum,NH,coarse
03449,42.93924,-71.98380,Hancock,NH,coarse
03450,42.88455,-72.10263,Harrisville,NH,coarse
03451,42.89415,-72.28010,Hinsdale,NH,coarse
03452,42.82197,-72.08256,Jaffrey,NH,coarse
03455,42.88825,-72.27964,Marlborough,NH,coarse
03456,43.11929,-72.20256,Marlow,NH,coarse
03457,42.89662,-72.09168,Nelson,NH,coarse
03458,42.95643,-71.93720,Peterborough,NH,coarse
03461,42.76509,-72.00912,Rindge,NH,coarse
03462,42.87072,-72.23943,Spofford,NH,coarse
03464,42.95478,-72.10245,Stoddard,NH,coarse
03465,42.84362,-72.27981,Troy,NH,coarse
03466,42.85842,-72.43220,West Chesterfield,NH,coarse
03467,42.97387,-72.44256,Westmoreland,NH,coarse
03468,42.89080,-71.93340,West Peterborough,NH,coarse
03469,42.87341,-72.31509,West Swanzey,NH,coarse
03470,42.89580,-72.27493,Winchester,NH,coarse
03561,44.33529,-71.87764,Littleton,NH,coarse
03570,44.51234,-71.19423,Berlin,NH,coarse
03574,44.30632,-71.72805,Bethlehem,NH,coarse
03575,44.69565,-71.38739,Bretton Woods,NH,coarse
03576,44.90273,-71.50081,Colebrook,NH,coarse
03579,44.69565,-71.38739,Errol,NH,coarse
03580,44.21281,-71.73716,Franconia,NH,coarse
03581,44.40485,-71.15476,Gorham,NH,coarse
03582,44.75096,-71.42245,Groveton,NH,coarse
03583,44.69565,-71.38739,Jefferson,NH,coarse
03584,44.47657,-71.56122,Lancaster,NH,coarse
03585,44.24500,-71.88888,Lisbon,NH,coarse
03586,44.21000,-71.79000,Sugar Hill,NH,coarse
03587,44.69565,-71.38739,Meadows,NH,coarse
03588,44.56532,-71.21867,Milan,NH,coarse
03589,44.69565,-71.38739,Mount Washington,NH,coarse
03590,44.69565,-71.38739,North Stratford,NH,coarse
03592,44.69565,-71.38739,Pittsburg,NH,coarse
03593,44.37000,-71.28000,Randolph,NH,coarse
03595,44.26895,-71.54706,Twin Mountain,NH,coarse
03597,44.69565,-71.38739,West Stewartstown,NH,coarse
